CMDLINE C:\Users\Aeder\AppData\Local\Programs\Python\Python310\python.exe Run_test.py
MEM 264.035156 1654976943.4550
MEM 264.035156 1654976943.5630
MEM 265.929688 1654976943.6750
MEM 264.019531 1654976943.7850
MEM 264.019531 1654976943.8950
MEM 264.019531 1654976944.0070
MEM 264.019531 1654976944.1170
MEM 265.917969 1654976944.2310
MEM 264.007812 1654976944.3410
MEM 264.007812 1654976944.4530
MEM 264.007812 1654976944.5630
MEM 264.007812 1654976944.6730
MEM 265.910156 1654976944.7810
MEM 264.000000 1654976944.8930
MEM 261.714844 1654976945.0030
MEM 266.757812 1654976945.1150
MEM 265.269531 1654976945.2590
MEM 224.421875 1654976945.3690
MEM 232.148438 1654976945.4810
MEM 227.718750 1654976945.5920
MEM 230.218750 1654976945.7030
MEM 232.851562 1654976945.8140
MEM 232.921875 1654976945.9260
MEM 234.187500 1654976946.0360
MEM 234.851562 1654976946.1480
MEM 246.402344 1654976946.2600
MEM 257.695312 1654976946.3690
MEM 268.164062 1654976946.4800
MEM 269.957031 1654976946.5910
MEM 269.957031 1654976946.7020
MEM 273.242188 1654976946.8120
MEM 275.277344 1654976946.9230
MEM 273.375000 1654976947.0350
MEM 273.390625 1654976947.1460
MEM 273.441406 1654976947.2580
MEM 273.480469 1654976947.3680
MEM 273.488281 1654976947.4790
MEM 273.488281 1654976947.5900
MEM 272.460938 1654976947.7010
MEM 272.460938 1654976947.8120
MEM 272.460938 1654976947.9220
MEM 272.523438 1654976948.0320
MEM 274.433594 1654976948.1410
MEM 272.523438 1654976948.2490
MEM 272.566406 1654976948.3590
MEM 272.566406 1654976948.4690
MEM 272.566406 1654976948.5780
MEM 274.476562 1654976948.6900
MEM 272.566406 1654976948.8010
MEM 272.566406 1654976948.9110
MEM 272.566406 1654976949.0220
MEM 272.621094 1654976949.1320
MEM 272.613281 1654976949.2430
MEM 270.332031 1654976949.3550
MEM 273.421875 1654976949.4650
MEM 225.058594 1654976949.5750
MEM 190.132812 1654976949.6870
MEM 182.507812 1654976949.7980
MEM 185.035156 1654976949.9100
MEM 187.273438 1654976950.0220
MEM 196.281250 1654976950.1310
MEM 205.660156 1654976950.2420
MEM 215.800781 1654976950.3530
MEM 223.691406 1654976950.4650
MEM 243.941406 1654976950.5750
MEM 255.820312 1654976950.6850
MEM 268.878906 1654976950.7960
MEM 270.867188 1654976950.9070
MEM 270.867188 1654976951.0180
MEM 272.453125 1654976951.1270
MEM 274.488281 1654976951.2390
MEM 271.113281 1654976951.3500
MEM 271.273438 1654976951.4600
MEM 271.281250 1654976951.5710
MEM 271.285156 1654976951.6830
MEM 273.285156 1654976951.7940
MEM 271.375000 1654976951.9050
MEM 271.378906 1654976952.0160
MEM 271.382812 1654976952.1260
MEM 271.382812 1654976952.2380
MEM 273.328125 1654976952.3490
MEM 271.417969 1654976952.4590
MEM 271.421875 1654976952.5705
MEM 271.421875 1654976952.6815
MEM 271.421875 1654976952.7925
MEM 269.132812 1654976952.9035
MEM 269.238281 1654976953.0125
MEM 274.285156 1654976953.1235
MEM 262.058594 1654976953.2465
MEM 231.960938 1654976953.3575
MEM 229.476562 1654976953.4675
MEM 231.976562 1654976953.5775
MEM 231.976562 1654976953.6865
MEM 234.593750 1654976953.7955
MEM 234.632812 1654976953.9045
MEM 235.902344 1654976954.0155
MEM 237.242188 1654976954.1255
MEM 245.347656 1654976954.2365
MEM 251.589844 1654976954.3465
MEM 266.648438 1654976954.4585
MEM 274.207031 1654976954.5685
MEM 274.207031 1654976954.6805
MEM 274.847656 1654976954.7925
MEM 276.882812 1654976954.9045
MEM 274.984375 1654976955.0155
MEM 275.082031 1654976955.1265
MEM 275.097656 1654976955.2345
MEM 275.097656 1654976955.3430
MEM 275.101562 1654976955.4530
MEM 275.109375 1654976955.5640
MEM 275.109375 1654976955.6750
MEM 275.109375 1654976955.7850
MEM 275.109375 1654976955.8960
MEM 275.261719 1654976956.0080
MEM 275.261719 1654976956.1190
MEM 275.277344 1654976956.2310
MEM 275.277344 1654976956.3390
MEM 275.277344 1654976956.4490
MEM 275.281250 1654976956.5610
MEM 275.281250 1654976956.6720
MEM 275.281250 1654976956.7820
MEM 275.281250 1654976956.8930
MEM 275.281250 1654976957.0030
MEM 275.375000 1654976957.1150
MEM 273.144531 1654976957.2270
MEM 273.156250 1654976957.3350
MEM 267.492188 1654976957.4470
MEM 236.328125 1654976957.5580
MEM 239.585938 1654976957.6680
MEM 237.101562 1654976957.7780
MEM 237.859375 1654976957.8890
MEM 240.417969 1654976958.0010
MEM 240.445312 1654976958.1110
MEM 241.718750 1654976958.2220
MEM 242.332031 1654976958.3330
MEM 253.312500 1654976958.4440
MEM 263.750000 1654976958.5560
MEM 277.402344 1654976958.6670
MEM 278.824219 1654976958.7780
MEM 278.828125 1654976958.8890
MEM 281.566406 1654976959.0000
MEM 281.566406 1654976959.1090
MEM 280.597656 1654976959.2190
MEM 282.589844 1654976959.3300
MEM 280.695312 1654976959.4410
MEM 280.699219 1654976959.5520
MEM 280.738281 1654976959.6630
MEM 280.738281 1654976959.7740
MEM 280.882812 1654976959.8850
MEM 282.792969 1654976959.9960
MEM 280.886719 1654976960.1070
MEM 280.890625 1654976960.2160
MEM 280.890625 1654976960.3260
MEM 280.890625 1654976960.4380
MEM 280.871094 1654976960.5470
MEM 282.781250 1654976960.6550
MEM 280.875000 1654976960.7660
MEM 280.875000 1654976960.8770
MEM 280.875000 1654976960.9870
MEM 280.871094 1654976961.0990
MEM 278.597656 1654976961.2100
MEM 278.601562 1654976961.3210
MEM 277.679688 1654976961.4330
MEM 242.753906 1654976961.5420
MEM 245.261719 1654976961.6530
MEM 240.593750 1654976961.7640
MEM 240.593750 1654976961.8740
MEM 243.179688 1654976961.9840
MEM 243.191406 1654976962.0930
MEM 243.261719 1654976962.2030
MEM 244.503906 1654976962.3150
MEM 243.285156 1654976962.4230
MEM 256.460938 1654976962.5350
MEM 267.781250 1654976962.6460
MEM 279.281250 1654976962.7570
MEM 279.281250 1654976962.8670
MEM 279.277344 1654976962.9770
MEM 280.910156 1654976963.0880
MEM 282.933594 1654976963.1990
MEM 281.031250 1654976963.3110
MEM 281.054688 1654976963.4220
MEM 281.058594 1654976963.5330
MEM 281.101562 1654976963.6450
MEM 281.125000 1654976963.7560
MEM 283.078125 1654976963.8660
MEM 281.167969 1654976963.9770
MEM 281.171875 1654976964.0880
MEM 281.171875 1654976964.1990
MEM 281.171875 1654976964.3090
MEM 283.078125 1654976964.4190
MEM 281.167969 1654976964.5310
MEM 281.167969 1654976964.6430
MEM 281.167969 1654976964.7530
MEM 281.167969 1654976964.8650
MEM 281.167969 1654976964.9760
MEM 281.167969 1654976965.0870
MEM 281.187500 1654976965.1970
MEM 281.187500 1654976965.3080
MEM 281.187500 1654976965.4190
MEM 281.187500 1654976965.5280
MEM 278.898438 1654976965.6390
MEM 278.941406 1654976965.7510
MEM 276.449219 1654976965.8616
MEM 238.265625 1654976965.9731
MEM 235.765625 1654976966.0842
MEM 238.265625 1654976966.1952
MEM 238.265625 1654976966.3062
MEM 240.871094 1654976966.4172
MEM 240.894531 1654976966.5292
MEM 242.152344 1654976966.6400
MEM 242.800781 1654976966.7500
MEM 252.425781 1654976966.8609
MEM 264.050781 1654976966.9719
MEM 274.128906 1654976967.0820
MEM 281.226562 1654976967.1929
MEM 281.226562 1654976967.3030
MEM 281.441406 1654976967.4130
MEM 281.453125 1654976967.5240
MEM 283.449219 1654976967.6350
MEM 281.570312 1654976967.7469
MEM 281.574219 1654976967.8590
MEM 281.574219 1654976967.9690
MEM 281.582031 1654976968.0800
MEM 283.539062 1654976968.1910
MEM 281.632812 1654976968.3020
MEM 281.636719 1654976968.4139
MEM 281.636719 1654976968.5240
MEM 281.636719 1654976968.6329
MEM 283.546875 1654976968.7439
MEM 281.636719 1654976968.8549
MEM 281.636719 1654976968.9659
MEM 281.636719 1654976969.0769
MEM 281.636719 1654976969.1879
MEM 281.636719 1654976969.2989
MEM 281.636719 1654976969.4099
MEM 279.355469 1654976969.5219
MEM 279.421875 1654976969.6329
MEM 277.417969 1654976969.7439
MEM 242.410156 1654976969.8559
MEM 236.335938 1654976969.9669
MEM 238.835938 1654976970.0769
MEM 238.835938 1654976970.1879
MEM 241.476562 1654976970.2959
MEM 241.492188 1654976970.4039
MEM 242.753906 1654976970.5129
MEM 244.027344 1654976970.6230
MEM 249.644531 1654976970.7339
MEM 257.265625 1654976970.8460
MEM 271.250000 1654976970.9569
MEM 280.183594 1654976971.0679
MEM 280.183594 1654976971.1799
MEM 280.480469 1654976971.2910
MEM 280.511719 1654976971.3990
MEM 282.507812 1654976971.5100
MEM 280.605469 1654976971.6199
MEM 280.605469 1654976971.7319
MEM 280.605469 1654976971.8409
MEM 280.609375 1654976971.9510
MEM 282.523438 1654976972.0630
MEM 280.632812 1654976972.1739
MEM 280.652344 1654976972.2839
MEM 280.652344 1654976972.3949
MEM 280.652344 1654976972.5060
MEM 282.562500 1654976972.6170
MEM 280.652344 1654976972.7270
MEM 280.652344 1654976972.8390
MEM 280.652344 1654976972.9500
MEM 280.652344 1654976973.0610
MEM 282.562500 1654976973.1720
MEM 280.652344 1654976973.2809
MEM 280.652344 1654976973.3929
MEM 280.652344 1654976973.5040
MEM 280.652344 1654976973.6149
MEM 278.406250 1654976973.7259
MEM 278.429688 1654976973.8369
MEM 282.656250 1654976973.9479
MEM 242.949219 1654976974.0589
MEM 245.484375 1654976974.1689
MEM 243.968750 1654976974.2799
MEM 243.980469 1654976974.3899
MEM 245.621094 1654976974.5009
MEM 245.656250 1654976974.6109
MEM 245.632812 1654976974.7229
MEM 246.867188 1654976974.8349
MEM 247.449219 1654976974.9459
MEM 257.695312 1654976975.0579
MEM 263.906250 1654976975.1689
MEM 282.996094 1654976975.2799
MEM 282.996094 1654976975.3889
MEM 282.996094 1654976975.5000
MEM 284.121094 1654976975.6119
MEM 284.121094 1654976975.7230
MEM 286.117188 1654976975.8340
MEM 284.250000 1654976975.9450
MEM 284.253906 1654976976.0560
MEM 284.253906 1654976976.1669
MEM 284.253906 1654976976.2790
MEM 284.269531 1654976976.3900
MEM 286.179688 1654976976.5010
MEM 284.269531 1654976976.6129
MEM 284.316406 1654976976.7250
MEM 284.316406 1654976976.8349
MEM 284.316406 1654976976.9460
MEM 286.230469 1654976977.0579
MEM 284.320312 1654976977.1680
MEM 284.320312 1654976977.2789
MEM 284.320312 1654976977.3889
MEM 284.320312 1654976977.5010
MEM 284.320312 1654976977.6130
MEM 284.320312 1654976977.7229
MEM 284.320312 1654976977.8340
MEM 284.320312 1654976977.9450
MEM 284.320312 1654976978.0569
MEM 284.320312 1654976978.1670
MEM 286.230469 1654976978.2779
MEM 284.320312 1654976978.3880
MEM 284.320312 1654976978.4990
MEM 284.320312 1654976978.6109
MEM 284.320312 1654976978.7210
MEM 282.031250 1654976978.8329
MEM 282.160156 1654976978.9419
MEM 282.164062 1654976979.0529
MEM 280.589844 1654976979.1640
MEM 253.148438 1654976979.2749
MEM 255.656250 1654976979.3859
MEM 250.972656 1654976979.4959
MEM 251.031250 1654976979.6059
MEM 253.632812 1654976979.7169
MEM 253.683594 1654976979.8279
MEM 254.925781 1654976979.9389
MEM 255.484375 1654976980.0509
MEM 257.636719 1654976980.1619
MEM 266.046875 1654976980.2739
MEM 279.449219 1654976980.3839
MEM 282.558594 1654976980.4940
MEM 282.558594 1654976980.6059
MEM 283.171875 1654976980.7160
MEM 285.207031 1654976980.8269
MEM 283.304688 1654976980.9369
MEM 283.304688 1654976981.0489
MEM 283.312500 1654976981.1599
MEM 283.316406 1654976981.2719
MEM 285.246094 1654976981.3830
MEM 283.335938 1654976981.4929
MEM 283.335938 1654976981.6049
MEM 283.335938 1654976981.7149
MEM 283.335938 1654976981.8269
MEM 285.246094 1654976981.9370
MEM 283.335938 1654976982.0479
MEM 283.335938 1654976982.1600
MEM 283.335938 1654976982.2710
MEM 283.335938 1654976982.3829
MEM 285.246094 1654976982.4950
MEM 283.335938 1654976982.6060
MEM 283.335938 1654976982.7170
MEM 283.335938 1654976982.8280
MEM 283.335938 1654976982.9390
MEM 281.046875 1654976983.0500
MEM 281.125000 1654976983.1609
MEM 279.808594 1654976983.2729
MEM 196.539062 1654976983.3839
MEM 199.046875 1654976983.4940
MEM 194.039062 1654976983.6049
MEM 196.539062 1654976983.7159
MEM 195.539062 1654976983.8270
MEM 197.628906 1654976983.9549
MEM 204.734375 1654976984.0659
MEM 213.996094 1654976984.1769
MEM 221.644531 1654976984.2859
MEM 230.871094 1654976984.3979
MEM 238.109375 1654976984.5079
MEM 246.445312 1654976984.6189
MEM 262.171875 1654976984.7309
MEM 270.875000 1654976984.8409
MEM 280.277344 1654976984.9519
MEM 294.296875 1654976985.0639
MEM 307.218750 1654976985.1749
MEM 307.218750 1654976985.2859
MEM 307.218750 1654976985.3969
MEM 307.218750 1654976985.5079
MEM 307.218750 1654976985.6189
MEM 307.210938 1654976985.7310
MEM 312.882812 1654976985.8400
MEM 312.882812 1654976985.9509
MEM 312.882812 1654976986.0620
MEM 312.921875 1654976986.1740
MEM 312.921875 1654976986.2849
MEM 314.921875 1654976986.3969
MEM 314.921875 1654976986.5080
MEM 314.921875 1654976986.6170
MEM 310.003906 1654976986.7289
MEM 310.011719 1654976986.8409
MEM 310.058594 1654976986.9520
MEM 310.078125 1654976987.0629
MEM 310.082031 1654976987.1720
MEM 310.097656 1654976987.2829
MEM 307.937500 1654976987.3939
MEM 308.015625 1654976987.5060
MEM 314.835938 1654976987.6159
MEM 264.691406 1654976987.7269
MEM 264.761719 1654976987.8389
MEM 259.109375 1654976987.9479
MEM 261.609375 1654976988.0599
MEM 261.609375 1654976988.1709
MEM 261.640625 1654976988.2819
MEM 264.375000 1654976988.3932
MEM 264.394531 1654976988.5032
MEM 264.515625 1654976988.6152
MEM 264.617188 1654976988.7262
MEM 265.886719 1654976988.8382
MEM 267.687500 1654976988.9492
MEM 272.132812 1654976989.0602
MEM 277.757812 1654976989.1722
MEM 287.988281 1654976989.2832
MEM 299.578125 1654976989.3952
MEM 314.093750 1654976989.5052
MEM 314.960938 1654976989.6162
MEM 314.960938 1654976989.7272
MEM 314.960938 1654976989.8392
MEM 314.960938 1654976989.9502
MEM 314.964844 1654976990.0602
MEM 320.085938 1654976990.1712
MEM 320.085938 1654976990.2822
MEM 320.085938 1654976990.3942
MEM 320.125000 1654976990.5042
MEM 320.175781 1654976990.6152
MEM 320.183594 1654976990.7262
MEM 322.183594 1654976990.8382
MEM 322.183594 1654976990.9492
MEM 322.183594 1654976991.0602
MEM 318.316406 1654976991.1692
MEM 318.273438 1654976991.2802
MEM 318.273438 1654976991.3902
MEM 318.281250 1654976991.5012
MEM 318.281250 1654976991.6122
MEM 318.300781 1654976991.7232
MEM 316.027344 1654976991.8352
MEM 316.031250 1654976991.9472
MEM 321.730469 1654976992.0582
MEM 310.687500 1654976992.1692
MEM 271.507812 1654976992.2802
MEM 186.062500 1654976992.3922
MEM 186.078125 1654976992.5032
MEM 188.609375 1654976992.6152
MEM 188.640625 1654976992.7262
MEM 190.113281 1654976992.8372
MEM 201.359375 1654976992.9482
MEM 210.074219 1654976993.0592
MEM 218.894531 1654976993.1712
MEM 227.496094 1654976993.2822
MEM 235.070312 1654976993.3932
MEM 242.566406 1654976993.5032
MEM 259.195312 1654976993.6132
MEM 268.382812 1654976993.7242
MEM 276.734375 1654976993.8352
MEM 291.191406 1654976993.9452
MEM 304.148438 1654976994.0572
MEM 304.164062 1654976994.1682
MEM 304.164062 1654976994.2792
MEM 304.164062 1654976994.3902
MEM 304.164062 1654976994.5002
MEM 304.160156 1654976994.6112
MEM 310.738281 1654976994.7232
MEM 310.738281 1654976994.8342
MEM 310.777344 1654976994.9452
MEM 310.781250 1654976995.0552
MEM 310.781250 1654976995.1672
MEM 312.781250 1654976995.2782
MEM 312.781250 1654976995.3882
MEM 312.781250 1654976995.4982
MEM 308.855469 1654976995.6092
MEM 308.906250 1654976995.7212
MEM 308.960938 1654976995.8322
MEM 308.960938 1654976995.9422
MEM 308.960938 1654976996.0532
MEM 308.964844 1654976996.1642
MEM 306.832031 1654976996.2752
MEM 307.863281 1654976996.3872
MEM 314.980469 1654976996.4962
MEM 267.164062 1654976996.6072
MEM 274.160156 1654976996.7192
MEM 265.621094 1654976996.8312
MEM 268.714844 1654976996.9402
MEM 268.714844 1654976997.0512
MEM 268.714844 1654976997.1632
MEM 271.347656 1654976997.2742
MEM 271.511719 1654976997.3852
MEM 271.621094 1654976997.4972
MEM 272.980469 1654976997.6062
MEM 273.085938 1654976997.7172
MEM 274.769531 1654976997.8282
MEM 274.781250 1654976997.9392
MEM 279.101562 1654976998.0502
MEM 286.617188 1654976998.1612
MEM 300.906250 1654976998.2712
MEM 313.335938 1654976998.3832
MEM 313.351562 1654976998.4942
MEM 313.351562 1654976998.6052
MEM 313.351562 1654976998.7162
MEM 313.351562 1654976998.8272
MEM 317.804688 1654976998.9382
MEM 321.140625 1654976999.0492
MEM 321.140625 1654976999.1612
MEM 321.140625 1654976999.2692
MEM 321.214844 1654976999.3802
MEM 321.230469 1654976999.4912
MEM 323.234375 1654976999.6012
MEM 323.234375 1654976999.7122
MEM 323.234375 1654976999.8242
MEM 317.910156 1654976999.9352
MEM 317.878906 1654977000.0472
MEM 317.855469 1654977000.1582
MEM 317.855469 1654977000.2645
MEM 317.886719 1654977000.3765
MEM 317.886719 1654977000.4865
MEM 317.894531 1654977000.5975
MEM 317.906250 1654977000.7085
MEM 315.617188 1654977000.8215
MEM 315.714844 1654977000.9305
MEM 322.285156 1654977001.0425
MEM 310.386719 1654977001.1535
MEM 275.750000 1654977001.2635
MEM 266.152344 1654977001.3735
MEM 266.152344 1654977001.4855
MEM 268.652344 1654977001.5965
MEM 267.664062 1654977001.7075
MEM 270.269531 1654977001.8195
MEM 270.265625 1654977001.9315
MEM 270.437500 1654977002.0425
MEM 270.503906 1654977002.1525
MEM 271.800781 1654977002.2635
MEM 273.050781 1654977002.3735
MEM 273.605469 1654977002.4855
MEM 272.285156 1654977002.5955
MEM 284.328125 1654977002.7075
MEM 291.816406 1654977002.8195
MEM 306.929688 1654977002.9295
MEM 311.710938 1654977003.0405
MEM 311.710938 1654977003.1515
MEM 311.710938 1654977003.2625
MEM 311.710938 1654977003.3745
MEM 311.710938 1654977003.4845
MEM 311.742188 1654977003.5945
MEM 319.042969 1654977003.7055
MEM 319.042969 1654977003.8165
MEM 319.042969 1654977003.9265
MEM 319.089844 1654977004.0375
MEM 319.121094 1654977004.1495
MEM 319.148438 1654977004.2605
MEM 321.144531 1654977004.3725
MEM 321.144531 1654977004.4825
MEM 321.144531 1654977004.5915
MEM 315.312500 1654977004.7035
MEM 315.277344 1654977004.8145
MEM 315.230469 1654977004.9255
MEM 315.347656 1654977005.0345
MEM 315.347656 1654977005.1435
MEM 315.375000 1654977005.2555
MEM 315.375000 1654977005.3655
MEM 313.164062 1654977005.4815
MEM 313.164062 1654977005.5865
MEM 318.730469 1654977005.6965
MEM 312.691406 1654977005.8035
MEM 275.207031 1654977005.9155
MEM 260.753906 1654977006.0265
MEM 263.261719 1654977006.1375
MEM 265.761719 1654977006.2485
MEM 265.761719 1654977006.3605
MEM 265.800781 1654977006.4721
MEM 268.375000 1654977006.5825
MEM 268.421875 1654977006.6937
MEM 268.460938 1654977006.8036
MEM 269.781250 1654977006.9157
MEM 271.058594 1654977007.0256
MEM 271.480469 1654977007.1356
MEM 269.355469 1654977007.2466
MEM 279.980469 1654977007.3576
MEM 287.226562 1654977007.4696
MEM 299.820312 1654977007.5786
MEM 299.835938 1654977007.6895
MEM 301.820312 1654977007.8006
MEM 299.941406 1654977007.9116
MEM 299.949219 1654977008.0236
MEM 299.949219 1654977008.1335
MEM 299.949219 1654977008.2445
MEM 299.949219 1654977008.3555
MEM 297.734375 1654977008.4655
MEM 297.757812 1654977008.5875
MEM 307.757812 1654977008.6875
MEM 296.265625 1654977008.7975
MEM 276.328125 1654977008.9075
MEM 284.296875 1654977009.0195
MEM 278.746094 1654977009.1307
MEM 281.246094 1654977009.2427
MEM 281.246094 1654977009.3537
MEM 283.902344 1654977009.4707
MEM 283.898438 1654977009.5757
MEM 283.875000 1654977009.6867
MEM 283.929688 1654977009.7977
MEM 285.183594 1654977009.9092
MEM 285.175781 1654977010.0192
MEM 286.906250 1654977010.1302
MEM 283.914062 1654977010.2412
MEM 292.410156 1654977010.3522
MEM 294.812500 1654977010.4642
MEM 312.648438 1654977010.5752
MEM 315.980469 1654977010.6862
MEM 316.000000 1654977010.7982
MEM 318.011719 1654977010.9102
MEM 316.148438 1654977011.0212
MEM 316.203125 1654977011.1323
MEM 316.203125 1654977011.2442
MEM 316.214844 1654977011.3552
MEM 316.218750 1654977011.4662
MEM 313.929688 1654977011.5762
MEM 314.027344 1654977011.6872
MEM 316.988281 1654977011.7992
MEM 311.042969 1654977011.9092
MEM 287.042969 1654977012.0212
MEM 284.539062 1654977012.1323
MEM 276.898438 1654977012.2432
MEM 276.898438 1654977012.3532
MEM 276.898438 1654977012.4652
MEM 279.500000 1654977012.5752
MEM 279.500000 1654977012.6862
MEM 279.550781 1654977012.7962
MEM 280.800781 1654977012.9082
MEM 280.808594 1654977013.0193
MEM 282.433594 1654977013.1312
MEM 281.070312 1654977013.2422
MEM 283.214844 1654977013.3533
MEM 290.769531 1654977013.4632
MEM 308.261719 1654977013.5752
MEM 311.914062 1654977013.6852
MEM 311.902344 1654977013.7962
MEM 313.910156 1654977013.9063
MEM 312.082031 1654977014.0172
MEM 312.082031 1654977014.1282
MEM 312.082031 1654977014.2392
MEM 312.082031 1654977014.3502
MEM 312.082031 1654977014.4622
MEM 309.804688 1654977014.5742
MEM 309.878906 1654977014.6832
MEM 313.238281 1654977014.7952
MEM 304.148438 1654977014.9052
MEM 280.460938 1654977015.0202
MEM 273.453125 1654977015.1242
MEM 275.953125 1654977015.2342
MEM 275.953125 1654977015.3452
MEM 275.953125 1654977015.4572
MEM 278.582031 1654977015.5672
MEM 278.632812 1654977015.6792
MEM 278.648438 1654977015.7892
MEM 279.902344 1654977015.9003
MEM 279.921875 1654977016.0122
MEM 281.570312 1654977016.1232
MEM 279.136719 1654977016.2362
MEM 281.621094 1654977016.3452
MEM 289.218750 1654977016.4562
MEM 303.648438 1654977016.5672
MEM 311.382812 1654977016.6772
MEM 311.382812 1654977016.7882
MEM 313.390625 1654977016.8992
MEM 311.488281 1654977017.0102
MEM 311.562500 1654977017.1212
MEM 311.601562 1654977017.2332
MEM 311.601562 1654977017.3432
MEM 311.605469 1654977017.4532
MEM 311.656250 1654977017.5652
MEM 309.367188 1654977017.6772
MEM 309.445312 1654977017.7872
MEM 312.296875 1654977017.8973
MEM 275.484375 1654977018.0092
MEM 275.527344 1654977018.1192
MEM 267.742188 1654977018.2312
MEM 270.242188 1654977018.3412
MEM 270.242188 1654977018.4522
MEM 270.242188 1654977018.5632
MEM 272.851562 1654977018.6742
MEM 272.851562 1654977018.7852
MEM 272.921875 1654977018.8962
MEM 274.207031 1654977019.0062
MEM 274.207031 1654977019.1172
MEM 275.851562 1654977019.2282
MEM 276.507812 1654977019.3402
MEM 287.753906 1654977019.4512
MEM 287.191406 1654977019.5622
MEM 307.359375 1654977019.6732
MEM 309.718750 1654977019.7832
MEM 309.718750 1654977019.8952
MEM 311.703125 1654977020.0062
MEM 309.800781 1654977020.1172
MEM 309.898438 1654977020.2282
MEM 309.902344 1654977020.3382
MEM 309.972656 1654977020.4482
MEM 309.972656 1654977020.5602
MEM 309.972656 1654977020.6702
MEM 307.718750 1654977020.7812
MEM 307.781250 1654977020.8932
MEM 310.945312 1654977021.0032
MEM 277.007812 1654977021.1142
MEM 253.320312 1654977021.2272
MEM 255.851562 1654977021.3372
MEM 260.972656 1654977021.4482
MEM 262.203125 1654977021.5592
MEM 260.980469 1654977021.6692
MEM 267.781250 1654977021.7812
MEM 265.832031 1654977021.8922
MEM 267.746094 1654977022.0032
MEM 265.835938 1654977022.1142
MEM 265.835938 1654977022.2232
MEM 265.835938 1654977022.3342
MEM 265.851562 1654977022.4462
MEM 265.851562 1654977022.5572
MEM 265.851562 1654977022.6665
MEM 265.851562 1654977022.7780
MEM 265.851562 1654977022.8890
MEM 265.851562 1654977023.0000
MEM 265.851562 1654977023.1110
MEM 265.851562 1654977023.2220
MEM 265.851562 1654977023.3320
MEM 265.851562 1654977023.4440
MEM 265.851562 1654977023.5540
MEM 263.605469 1654977023.6660
MEM 263.605469 1654977023.7780
MEM 261.031250 1654977023.8910
MEM 253.449219 1654977023.9990
MEM 228.429688 1654977024.1100
MEM 233.523438 1654977024.2200
MEM 234.742188 1654977024.3320
MEM 233.496094 1654977024.4420
MEM 240.308594 1654977024.5530
MEM 239.925781 1654977024.6650
MEM 240.335938 1654977024.7760
MEM 240.339844 1654977024.8860
MEM 240.339844 1654977024.9970
MEM 240.339844 1654977025.1080
MEM 242.390625 1654977025.2200
MEM 240.480469 1654977025.3310
MEM 240.480469 1654977025.4410
MEM 240.480469 1654977025.5510
MEM 240.480469 1654977025.6620
MEM 242.390625 1654977025.7740
MEM 238.191406 1654977025.8860
MEM 238.191406 1654977025.9970
MEM 248.210938 1654977026.1060
MEM 237.480469 1654977026.2180
MEM 228.980469 1654977026.3300
MEM 235.796875 1654977026.4390
MEM 237.031250 1654977026.5490
MEM 235.757812 1654977026.6600
MEM 240.691406 1654977026.7700
MEM 240.601562 1654977026.8820
MEM 240.609375 1654977026.9930
MEM 240.609375 1654977027.1030
MEM 240.609375 1654977027.2150
MEM 240.609375 1654977027.3250
MEM 240.625000 1654977027.4360
MEM 240.625000 1654977027.5480
MEM 240.625000 1654977027.6580
MEM 240.625000 1654977027.7690
MEM 240.625000 1654977027.8800
MEM 242.535156 1654977027.9910
MEM 240.625000 1654977028.1020
MEM 240.625000 1654977028.2140
MEM 240.625000 1654977028.3240
MEM 240.625000 1654977028.4350
MEM 238.335938 1654977028.5460
MEM 238.710938 1654977028.6560
MEM 249.789062 1654977028.7680
MEM 234.906250 1654977028.8780
MEM 228.460938 1654977028.9890
MEM 230.960938 1654977029.1000
MEM 236.230469 1654977029.2110
MEM 237.453125 1654977029.3220
MEM 236.175781 1654977029.4330
MEM 241.074219 1654977029.5440
MEM 241.015625 1654977029.6560
MEM 241.023438 1654977029.7670
MEM 241.023438 1654977029.8780
MEM 241.023438 1654977029.9900
MEM 241.023438 1654977030.1010
MEM 241.027344 1654977030.2110
MEM 241.027344 1654977030.3220
MEM 241.027344 1654977030.4320
MEM 241.027344 1654977030.5440
MEM 241.027344 1654977030.6530
MEM 241.027344 1654977030.7640
MEM 241.027344 1654977030.8750
MEM 241.027344 1654977030.9850
MEM 241.027344 1654977031.0970
MEM 241.027344 1654977031.2070
MEM 242.773438 1654977031.3180
MEM 238.738281 1654977031.4290
MEM 239.097656 1654977031.5400
MEM 250.218750 1654977031.6510
MEM 243.003906 1654977031.7620
MEM 247.171875 1654977031.8730
MEM 242.207031 1654977031.9830
MEM 244.792969 1654977032.0930
MEM 246.019531 1654977032.2010
MEM 244.726562 1654977032.3120
MEM 249.601562 1654977032.4230
MEM 249.582031 1654977032.5340
MEM 249.585938 1654977032.6460
MEM 249.589844 1654977032.7570
MEM 249.593750 1654977032.8680
MEM 249.593750 1654977032.9790
MEM 249.671875 1654977033.0880
MEM 249.671875 1654977033.1960
MEM 249.671875 1654977033.3070
MEM 249.671875 1654977033.4180
MEM 249.671875 1654977033.5280
MEM 251.582031 1654977033.6390
MEM 247.382812 1654977033.7500
MEM 247.394531 1654977033.8620
MEM 250.585938 1654977033.9720
MEM 241.035156 1654977034.0840
MEM 244.035156 1654977034.1950
MEM 235.199219 1654977034.3060
